0,141.82559,-0.15268087,0.9283112,0,1
0,142.2528,-0.15245914,0.28141433,0,1
0,142.45314,-0.15476942,0.08611998,0,1
0,143.00938,-0.1593535,0.32306352,0,1
0,143.57072,-0.16585112,0.54538435,0,1
0,144.00526,-0.17203522,0.4914107,0,1
0,144.43558,-0.17694902,0.28654236,0,1
0,145.91284,-0.18159652,0.1256916,0,1
0,146.26833,-0.18259692,0.049179494,0,1
0,147.31638,-0.176996,0.028758824,0,1
0,149.32315,-0.16780782,-0.006617725,0,1
0,151.65048,-0.15138626,-0.119311094,0,1
0,152.06558,-0.118664026,-0.18314525,0,1
0,152.6855,-0.074201345,-0.10738394,0,1
0,151.89606,-0.03294468,-0.18475395,0,1
0,150.49834,-0.005961895,-0.6760478,0,1
0,149.66698,-0.0033335686,-1.2650423,0,1
0,149.78377,-0.0287261,-1.3819975,0,1
0,149.7233,-0.07174063,-0.7864905,0,1
0,150.01212,-0.12028217,0.2821368,0,1
1,150.71631,-0.16892266,1.2343318,0,1
1,150.28543,-0.21309757,1.5451492,0,1
1,151.09903,-0.25228,1.1997712,0,1
1,152.45839,-0.28848374,0.59380996,0,1
1,154.31627,-0.31433368,0.15267015,0,1
1,151.32127,-0.32047868,0.101655245,0,1
1,151.48106,-0.3072921,0.2707293,0,1
1,151.75278,-0.28547478,0.16542661,0,1
1,149.9766,-0.26559603,-0.46174765,0,1
1,148.2965,-0.25733232,-1.2323959,0,1
1,149.97223,-0.27291948,-1.5904651,0,1
1,152.6801,-0.3025061,-1.2935313,0,1
1,150.36119,-0.31451613,-0.2794084,0,1
1,151.40753,-0.29468393,1.164161,0,1
1,153.53555,-0.25373498,2.015508,0,1
1,152.09003,-0.20098338,1.4079375,0,1
1,152.86368,-0.13704827,-0.088169515,0,1
1,151.46672,-0.07652505,-1.1314914,0,1
1,153.60132,-0.033053547,-1.2786329,0,1
1,153.37411,-0.0026215464,-0.96855015,0,1
2,154.55612,0.012301922,-0.53769886,0,1
2,155.84209,0.015014529,-0.07338011,0,1
2,157.7606,0.02013418,0.4348216,0,1
2,159.27994,0.035281807,0.975406,0,1
2,160.31035,0.06195526,1.2870752,0,1
2,161.0141,0.095232576,1.05069,0,1
2,161.1715,0.12701137,0.3141756,0,1
2,160.97552,0.15056986,-0.48318583,0,1
2,160.65076,0.1601435,-0.9032627,0,1
2,160.51122,0.15263516,-0.8577334,0,1
2,160.2948,0.12931478,-0.54396516,0,1
2,161.31519,0.093765736,-0.16498178,0,1
2,161.60934,0.053294837,0.19874668,0,1
2,162.33247,0.015621364,0.52598786,0,1
2,162.80318,-0.018108487,0.7158629,0,1
2,162.52966,-0.048210382,0.6127547,0,1
2,161.43959,-0.07754272,0.22694242,0,1
2,159.72342,-0.1147877,-0.25482643,0,1
2,158.96254,-0.1686163,-0.6642733,0,1
2,158.74413,-0.2390098,-0.8546741,0,1
3,157.77118,-0.31485388,-0.62739456,0,1
3,156.63657,-0.388614,0.025823325,0,1
3,155.82703,-0.46271276,0.64459014,0,1
3,155.41129,-0.53774196,0.6982019,0,1
3,154.57869,-0.60818017,0.28784287,0,1
3,153.30812,-0.67011887,-0.005305156,0,1
3,152.00757,-0.72612303,0.045934707,0,1
3,150.94283,-0.7800298,0.10355297,0,1
3,150.0399,-0.831197,-0.09173712,0,1
3,150.35782,-0.87595654,-0.31676912,0,1
3,151.16414,-0.90706635,-0.23002477,0,1
3,150.90819,-0.9139812,0.17875364,0,1
3,149.89987,-0.8954973,0.5588208,0,1
3,150.82391,-0.8639586,0.45217597,0,1
3,150.30965,-0.8236513,-0.20746347,0,1
3,150.44165,-0.7700143,-0.8151791,0,1
3,152.35054,-0.70670795,-0.7877679,0,1
3,151.3675,-0.63852215,-0.34345675,0,1
3,152.09047,-0.5624566,-0.039871216,0,1
3,152.70972,-0.47239065,0.05399677,0,1
4,152.06862,-0.37039804,0.17691997,0,1
4,151.95026,-0.2676654,0.251017,0,1
4,152.34451,-0.17379951,0.011442393,0,1
4,151.82527,-0.08801222,-0.38143572,0,1
4,151.57727,-0.008299828,-0.41829532,0,1
4,151.39888,0.061014175,-0.0010716915,0,1
4,152.02791,0.119179726,0.40579027,0,1
4,150.5252,0.17128706,0.49710867,0,1
4,151.51678,0.22404242,0.47627932,0,1
4,152.72482,0.2811327,0.5795303,0,1
4,151.79404,0.34335232,0.6778721,0,1
4,151.0671,0.40291357,0.47015193,0,1
4,148.29788,0.44484854,-0.15206665,0,1
4,148.28253,0.46598387,-0.8785185,0,1
4,146.49672,0.46551132,-1.1501049,0,1
4,148.66246,0.4464574,-0.75723094,0,1
4,147.38988,0.42012072,-0.017875075,0,1
4,148.17122,0.3923421,0.6126315,0,1
4,147.76889,0.3737197,0.8833729,0,1
4,148.7473,0.3646798,0.80515796,0,1
5,148.11446,0.357697,0.4296065,0,1
5,149.98923,0.35984802,-0.09177357,0,1
5,147.2975,0.3665533,-0.43381613,0,1
5,146.72284,0.3644173,-0.57392526,0,1
5,147.41656,0.35593557,-0.71489394,0,1
5,146.81454,0.34631515,-0.7124123,0,1
5,148.53943,0.3359003,-0.36020678,0,1
5,148.05873,0.32036448,0.08080274,0,1
5,149.15207,0.3035977,0.24158388,0,1
5,147.40695,0.2912948,0.21085599,0,1
5,148.7191,0.28008747,0.24821192,0,1
5,145.75,0.2646966,0.2757603,0,1
5,142.8846,0.22643352,0.0098434985,0,1
5,142.17644,0.15287209,-0.5758977,0,1
5,144.11736,0.057790756,-0.91016495,0,1
5,145.4536,-0.027444601,-0.21411836,0,1
5,144.05795,-0.07751894,1.4146336,0,1
5,147.00981,-0.08869362,2.6747987,0,1
5,149.5342,-0.0602808,2.3602796,0,1
5,152.11142,0.008003712,0.7738136,0,1
6,154.5003,0.108210325,-0.76643896,0,1
6,156.91391,0.23099613,-1.4911113,0,1
6,156.35524,0.3686831,-1.6087086,0,1
6,158.84529,0.5151032,-1.5606489,0,1
6,159.47223,0.65673494,-1.5078782,0,1
6,158.38768,0.77540314,-1.4617707,0,1
6,158.09705,0.86088216,-1.3682286,0,1
6,159.93202,0.9085805,-1.0304719,0,1
6,161.33522,0.9301051,-0.2415545,0,1
6,158.29109,0.9452046,0.98164654,0,1
6,158.79791,0.95675933,2.1475787,0,1
6,159.343,0.9578461,2.4523597,0,1
6,158.03746,0.9445921,1.6601506,0,1
6,158.32047,0.9169884,0.5216192,0,1
6,160.06894,0.8758967,-0.06542432,0,1
6,159.361,0.82753515,0.044064403,0,1
6,160.70964,0.7828331,0.39922357,0,1
6,159.43446,0.7361088,0.49764848,0,1
6,162.47804,0.68043137,0.0718658,0,1
6,159.9637,0.6168909,-0.6335336,0,1
7,161.88623,0.5453124,-1.0347149,0,1
7,163.8072,0.4828844,-0.7934467,0,1
7,165.28162,0.4407482,-0.076125115,0,1
7,163.09843,0.4123273,0.46170187,0,1
7,160.1651,0.3789749,0.1365169,0,1
7,159.29797,0.31086302,-1.0477971,0,1
7,159.4076,0.20351076,-2.1911366,0,1
7,161.70354,0.08115482,-2.0398068,0,1
7,159.29575,-0.04126692,-0.303841,0,1
7,157.44618,-0.17130041,1.5860718,0,1
7,160.16727,-0.3164978,1.9369056,0,1
7,158.01982,-0.47210884,0.86172837,0,1
7,158.00653,-0.6196351,0.028818674,0,1
7,159.47473,-0.737937,0.5210712,0,1
7,161.11862,-0.82107973,1.6197367,0,1
7,158.17087,-0.8660126,1.867379,0,1
7,160.29774,-0.8699117,0.89677966,0,1
7,157.28989,-0.854094,-0.5005654,0,1
7,157.64294,-0.84070826,-1.6536925,0,1
7,157.11092,-0.81941223,-2.1951544,0,1
8,157.74997,-0.7858105,-1.781585,0,1
8,158.82918,-0.7475517,-0.7453985,0,1
8,161.32596,-0.69889975,0.030849218,0,1
8,163.48135,-0.6296191,0.288388,0,1
8,163.7834,-0.5335969,0.45284587,0,1
8,164.56268,-0.42108214,0.6414217,0,1
8,164.01562,-0.31000167,0.42209607,0,1
8,164.08037,-0.21053356,-0.32772374,0,1
8,165.01668,-0.12860605,-0.9737352,0,1
8,164.08719,-0.06038505,-0.8439475,0,1
8,161.80336,-0.0034092665,-0.010484934,0,1
8,159.67128,0.02755171,0.7188148,0,1
8,160.40375,0.019953579,0.6233547,0,1
8,161.93994,-0.013208538,0.063283145,0,1
8,161.93314,-0.04278609,0.20230445,0,1
8,162.30956,-0.058045477,1.3384882,0,1
8,160.8423,-0.06781539,2.1827855,0,1
8,162.94785,-0.072403595,1.5467016,0,1
8,163.61142,-0.061712652,0.056393743,0,1
8,162.7876,-0.03426324,-0.80780554,0,1
9,162.88695,-0.0061073154,-0.79236054,0,1
9,162.8997,0.009325802,-0.857031,0,1
9,162.82611,0.014722958,-1.3748701,0,1
9,165.33115,0.013979092,-1.6005348,0,1
9,165.82005,0.008171678,-1.0145595,0,1
9,165.78279,9.89154E-4,-0.09338117,0,1
9,165.36281,-0.0060372204,0.44201183,0,1
9,162.34418,-0.016955748,0.40638584,0,1
9,163.85031,-0.0320663,0.121751726,0,1
9,164.40558,-0.04123655,0.053783,0,1
9,164.1996,-0.038171604,0.39243424,0,1
9,164.15712,-0.031070627,0.74677986,0,1
9,163.58171,-0.029106393,0.54535675,0,1
9,162.96265,-0.034974612,-0.13744111,0,1
9,162.98294,-0.05066946,-0.617899,0,1
9,161.12216,-0.07412236,-0.47405303,0,1
9,161.80127,-0.09780207,0.08308539,0,1
9,160.7546,-0.12287844,0.5531473,0,1
9,162.30486,-0.15101507,0.5829928,0,1
9,162.80084,-0.16728067,0.34800032,0,1
10,161.2638,-0.16444713,0.3374883,0,1
10,161.73279,-0.1516591,0.49607822,0,1
10,160.99052,-0.13466471,0.2657954,0,1
10,162.125,-0.11895242,-0.42528003,0,1
10,161.70338,-0.11280769,-1.0330738,0,1
10,163.89777,-0.1097883,-1.0773965,0,1
10,162.37318,-0.10203761,-0.5154929,0,1
10,162.53333,-0.09357846,0.18719977,0,1
10,162.64334,-0.08227551,0.45373726,0,1
10,162.82596,-0.06851596,0.24938527,0,1
10,162.96976,-0.05671513,-0.038497627,0,1
10,162.38438,-0.04654199,-0.14825657,0,1
10,161.4526,-0.04055333,-0.089951605,0,1
10,161.25432,-0.044817448,-0.038021266,0,1
10,161.06639,-0.059987724,-0.09521207,0,1
10,160.81223,-0.07975221,-0.09516591,0,1
10,160.34709,-0.10030872,0.15361829,0,1
10,160.13371,-0.12213826,0.48705846,0,1
10,159.43452,-0.14524412,0.55802345,0,1
10,157.04445,-0.16942167,0.31235066,0,1
11,156.7522,-0.19562364,0.011668891,0,1
11,155.04745,-0.22225356,-0.11692923,0,1
11,157.08409,-0.25129735,-0.089782506,0,1
11,158.53522,-0.27736855,-0.036266893,0,1
11,161.59642,-0.280182,0.12715057,0,1
11,164.04066,-0.24801135,0.54698116,0,1
11,166.54967,-0.17970419,0.9082454,0,1
11,168.8495,-0.08089352,0.6579186,0,1
11,168.23537,0.03880191,-0.24190617,0,1
11,165.4418,0.16143632,-1.2615448,0,1
11,163.61263,0.25388396,-2.0026274,0,1
11,166.71516,0.29594624,-2.4223986,0,1
11,169.04306,0.311664,-2.1415517,0,1
11,171.75943,0.34122217,-0.48916435,0,1
11,174.13127,0.3951466,2.0193968,0,1
11,175.0136,0.4667306,3.4285097,0,1
11,174.7147,0.54463786,2.537951,0,1
11,176.81865,0.60932124,0.31398845,0,1
11,179.13081,0.65573204,-1.3451831,0,1
11,179.8933,0.6991568,-1.3637135,0,1
12,180.86113,0.74312484,-0.16983028,0,1
12,181.8909,0.77619344,0.7845545,0,1
12,181.4872,0.7948223,0.5515594,0,1
12,180.93579,0.79625034,-0.33304277,0,1
12,181.74092,0.7718463,-0.8219774,0,1
12,183.42517,0.724334,-0.62232137,0,1
12,182.41263,0.670382,-0.022027045,0,1
12,182.01997,0.6131532,0.61982596,0,1
12,181.65147,0.539773,0.81363636,0,1
12,183.10233,0.4488027,0.30659747,0,1
12,183.21101,0.35371304,-0.3111412,0,1
12,182.07239,0.2653389,-0.22681138,0,1
12,179.58075,0.17659283,0.36369008,0,1
12,179.26451,0.07046223,0.42055038,0,1
12,179.12491,-0.054448128,-0.39792928,0,1
12,178.108,-0.1808269,-1.0614481,0,1
12,176.26068,-0.29956436,-0.58201915,0,1
12,175.26137,-0.41782522,0.47172347,0,1
12,175.14467,-0.53891397,0.7753984,0,1
12,175.73222,-0.6529653,0.16998115,0,1
13,175.60579,-0.74609375,-0.2576116,0,1
13,174.98915,-0.8133755,0.12264001,0,1
13,175.97331,-0.86133003,0.6389041,0,1
13,176.61057,-0.8917458,0.42644882,0,1
13,179.09291,-0.89757395,-0.28703576,0,1
13,178.48715,-0.88099205,-0.6512162,0,1
13,178.88556,-0.8533835,-0.5218069,0,1
13,180.0856,-0.81963986,-0.44104058,0,1
13,177.37398,-0.7729578,-0.54196787,0,1
13,176.89058,-0.70949167,-0.4010538,0,1
13,176.94745,-0.6390889,0.02906239,0,1
13,177.1521,-0.57114196,0.21372765,0,1
13,177.07544,-0.50490355,-0.03890598,0,1
